Geneid;B2;S2;B3;S3;B4;S4;B6;S6;B7;S7
ENSG00000196628;1136;1037;673;738;623;1479;1270;1209;898;1007
ENSG00000267028;0;0;0;0;0;0;0;0;0;0
ENSG00000264571;0;0;0;0;0;0;0;0;0;0
ENSG00000267402;0;0;0;0;0;0;0;0;0;0
ENSG00000242320;0;0;0;0;0;0;0;0;0;0
ENSG00000267325;0;2;1;3;1;3;2;2;1;1
ENSG00000267172;0;0;0;0;0;0;0;0;0;0
ENSG00000263677;0;0;0;0;0;0;0;0;0;0
ENSG00000265369;0;0;0;0;0;0;0;0;0;0
ENSG00000275900;0;0;0;0;0;0;0;0;0;0
ENSG00000263382;0;0;0;0;0;0;0;0;0;0
ENSG00000266184;0;0;0;0;0;0;0;0;0;0
ENSG00000171885;0;0;0;0;0;1;0;0;0;0
ENSG00000267743;0;0;0;0;0;0;0;0;0;0
ENSG00000267504;0;0;0;0;0;0;0;0;0;0
ENSG00000277837;0;0;0;1;0;0;0;0;0;0
ENSG00000119547;3;1;0;3;2;1;14;2;0;1
ENSG00000278703;2;1;1;3;1;3;2;1;1;2
ENSG00000134440;4900;4723;4307;4071;4388;10235;3455;4839;6401;5713
ENSG00000267787;9;8;16;18;6;20;19;8;9;9
ENSG00000081923;74;84;86;95;115;293;524;68;90;81
ENSG00000202159;0;0;0;0;0;0;0;0;0;0
ENSG00000231544;0;0;0;0;0;0;0;0;0;0
ENSG00000267209;0;0;0;0;0;0;0;0;0;0
ENSG00000235028;0;0;0;0;0;0;0;0;0;0
ENSG00000267675;0;0;0;0;0;0;0;0;0;0
ENSG00000284440;0;0;0;0;0;0;0;0;0;0
ENSG00000207778;0;0;0;0;0;0;0;0;0;0
ENSG00000276403;0;0;0;0;0;0;0;0;0;1
ENSG00000198796;1550;1170;1348;1006;757;1802;378;1041;1012;1946
ENSG00000274354;3;2;0;1;0;0;1;1;0;0
ENSG00000267257;16;8;23;22;7;25;4;11;14;43
ENSG00000267579;0;0;0;0;0;0;1;0;0;0
ENSG00000252284;0;0;0;0;0;0;0;0;0;0
ENSG00000239659;0;0;0;0;0;0;0;0;0;0
ENSG00000275418;0;0;0;0;1;0;0;0;0;0
ENSG00000267226;6;4;2;0;0;2;4;4;2;2
ENSG00000267476;1;0;0;0;0;0;1;0;0;1
ENSG00000266946;0;0;0;0;0;0;0;0;0;0
ENSG00000267705;0;0;0;0;0;0;0;0;0;0
ENSG00000267501;0;0;0;0;0;0;0;0;0;0
ENSG00000201598;0;0;0;0;0;0;0;0;0;0
ENSG00000267593;0;0;0;0;0;0;0;0;0;0
ENSG00000199713;0;0;0;0;0;0;0;0;0;0
ENSG00000251870;0;0;0;0;0;0;0;0;0;0
ENSG00000267215;0;0;0;0;0;0;1;1;0;1
ENSG00000173482;1281;1118;1051;870;630;1636;1365;1148;965;2013
ENSG00000154655;2;4;0;0;0;1;0;0;0;0
ENSG00000141448;924;988;705;744;744;1904;1364;671;499;794
ENSG00000101638;2;4;0;2;4;0;0;3;1;0
ENSG00000088756;93;65;79;95;43;116;28;48;74;26
ENSG00000134444;495;415;360;358;340;788;605;518;481;490
ENSG00000074657;868;795;532;566;460;1211;1441;778;536;830
ENSG00000177576;110;93;73;53;72;203;111;105;101;83
ENSG00000154856;61;69;91;130;49;154;86;180;127;67
ENSG00000134265;631;626;491;509;462;1027;625;761;665;553
ENSG00000265728;2;0;0;0;0;1;1;1;0;0
ENSG00000266604;0;0;0;0;0;0;0;0;0;0
ENSG00000264503;0;0;0;0;0;0;0;0;0;0
ENSG00000264311;0;0;0;0;0;0;0;1;0;0
ENSG00000264072;0;0;0;0;0;0;0;0;0;0
ENSG00000266470;0;0;0;0;0;0;0;0;0;0
ENSG00000265038;0;0;0;0;0;0;0;0;0;0
ENSG00000260779;0;0;0;0;0;0;0;0;0;0
ENSG00000264843;0;1;0;0;0;0;1;0;0;0
ENSG00000274838;0;0;0;0;0;0;0;0;0;0
ENSG00000263952;0;0;0;0;0;0;0;0;0;0
ENSG00000263682;0;0;0;0;0;0;0;0;0;0
ENSG00000287646;1;1;1;0;0;0;2;3;1;2
ENSG00000170677;1150;1141;717;649;588;1629;968;1149;1044;962
ENSG00000244527;0;0;0;0;0;0;0;0;0;0
ENSG00000251886;0;0;0;0;0;0;0;0;0;0
ENSG00000263748;0;0;0;0;0;0;0;0;0;0
ENSG00000265984;0;0;0;0;0;0;0;0;0;0
ENSG00000265948;0;0;0;0;0;0;0;0;0;0
ENSG00000265751;0;0;0;0;0;0;0;0;0;0
ENSG00000221139;0;0;0;0;0;0;0;0;0;0
ENSG00000141446;213;187;201;158;189;403;269;217;249;231
ENSG00000167088;421;431;317;288;340;746;372;479;548;440
ENSG00000158201;95;118;96;83;61;142;55;70;125;61
ENSG00000264188;0;0;0;0;0;0;0;0;0;0
ENSG00000265656;0;0;0;0;0;0;0;0;0;0
ENSG00000221493;0;0;0;0;0;0;0;0;0;1
ENSG00000252677;0;0;0;0;0;0;0;0;0;0
ENSG00000267766;0;0;0;0;0;0;0;0;0;0
ENSG00000283125;0;0;0;0;0;0;0;0;0;0
ENSG00000119537;1271;1193;961;884;995;2340;1056;1265;923;797
ENSG00000119541;1126;1104;895;813;702;1752;973;1057;1000;823
ENSG00000267430;0;0;0;0;0;0;0;0;0;0
ENSG00000206075;0;1;0;0;0;0;0;0;0;0
ENSG00000269989;0;0;0;0;0;0;0;0;0;0
ENSG00000214318;0;0;0;0;0;0;0;0;0;0
ENSG00000171791;39;31;26;27;5;40;8;18;25;11
ENSG00000212712;0;0;0;0;0;0;0;0;0;0
ENSG00000267533;0;0;0;0;0;0;0;0;0;0
ENSG00000267722;0;0;0;0;0;0;0;0;0;0
ENSG00000267478;0;0;0;0;0;0;0;0;0;0
ENSG00000181626;0;0;0;0;0;0;0;0;0;0
ENSG00000200827;0;0;0;0;0;0;0;0;0;0
ENSG00000267162;0;0;0;0;0;0;0;0;0;0
ENSG00000267116;0;0;0;0;0;0;0;0;0;0
ENSG00000279285;0;0;0;0;0;0;0;0;0;0
ENSG00000267643;0;0;0;0;0;0;0;0;0;0
ENSG00000267076;0;0;0;0;0;0;0;0;0;0
ENSG00000267247;0;0;0;0;0;0;0;0;0;0
ENSG00000267663;0;0;0;0;0;0;0;0;0;0
ENSG00000176194;0;0;0;0;0;0;1;0;0;1
ENSG00000280302;5;1;2;1;2;4;0;3;0;1
ENSG00000199702;0;0;0;0;0;0;0;0;0;0
ENSG00000176014;4156;4017;4563;5616;3681;8924;3469;3067;5748;7001
ENSG00000277899;0;0;0;0;0;0;0;0;0;0
ENSG00000267414;9;8;10;11;5;9;9;4;8;12
ENSG00000280365;0;0;0;0;0;0;0;0;0;0
ENSG00000265957;0;0;0;0;0;0;0;0;0;0
ENSG00000279319;0;0;0;0;0;0;0;0;0;0
ENSG00000267101;0;0;0;0;0;0;0;0;0;0
ENSG00000267286;0;0;0;0;0;0;0;0;0;0
ENSG00000267239;0;1;1;1;0;6;1;0;1;1
ENSG00000267177;0;0;0;0;0;0;0;0;0;0
ENSG00000279020;0;0;0;0;0;0;0;0;0;0
ENSG00000286926;0;0;0;0;0;0;0;0;0;0
ENSG00000279275;0;0;0;0;0;0;0;0;0;0
ENSG00000267393;0;0;0;0;0;0;0;0;0;0
ENSG00000267690;0;0;0;0;0;0;0;1;1;0
ENSG00000266146;0;0;0;0;0;0;0;0;0;0
ENSG00000267694;0;0;0;0;0;0;0;0;0;0
ENSG00000267529;0;0;0;0;0;0;2;0;0;0
ENSG00000267366;0;1;1;0;0;0;2;1;1;0
ENSG00000267136;2;0;1;0;2;1;0;0;0;2
ENSG00000267503;1;1;0;0;0;3;0;0;0;0
ENSG00000263527;0;0;0;0;0;0;0;0;0;0
ENSG00000266954;0;0;0;0;0;0;0;0;0;0
ENSG00000177150;189;198;170;195;199;399;266;240;243;220
ENSG00000279962;0;0;0;0;0;0;0;0;0;0
ENSG00000242707;0;0;0;0;0;0;0;0;0;0
ENSG00000101654;902;849;641;625;622;1654;910;996;862;872
ENSG00000266049;0;0;0;0;0;0;0;0;0;0
ENSG00000207034;0;0;0;0;0;0;0;0;0;0
ENSG00000132205;114;94;39;64;66;105;19;66;45;31
ENSG00000272625;0;0;0;0;0;0;0;0;0;0
ENSG00000265907;0;0;0;0;0;0;1;0;0;0
ENSG00000266397;0;0;0;0;0;0;0;0;0;0
ENSG00000264186;0;0;0;0;0;0;0;0;0;0
ENSG00000277447;0;0;0;0;0;0;0;0;0;0
ENSG00000252258;0;0;0;0;0;0;0;0;0;0
ENSG00000252353;0;0;0;0;0;0;0;0;0;0
ENSG00000265399;0;0;0;0;0;0;0;0;0;0
ENSG00000101608;7437;7406;5804;5863;5655;13407;4905;6013;8032;5848
ENSG00000264235;2;3;2;2;3;3;1;1;4;2
ENSG00000118680;5594;5738;4567;4372;5130;11037;4229;5097;6675;5361
ENSG00000265670;0;0;0;0;0;0;0;0;0;0
ENSG00000251702;0;0;0;0;0;0;0;0;0;0
ENSG00000134762;3232;2452;1535;1037;381;2173;2173;1208;1203;989
ENSG00000134765;2;3;9;13;9;11;0;1;11;4
ENSG00000263698;0;0;0;0;0;1;0;0;0;0
ENSG00000134760;0;0;0;0;0;0;0;1;2;0
ENSG00000207019;0;0;0;0;0;0;0;0;0;0
ENSG00000154611;0;0;0;0;0;0;0;0;0;0
ENSG00000154845;896;912;838;852;882;1697;1068;1114;1216;998
ENSG00000131196;46;46;47;51;55;101;56;48;24;16
ENSG00000153339;666;628;537;476;491;1227;665;786;757;638
ENSG00000150636;16;7;17;19;19;29;51;14;15;19
ENSG00000154040;84;88;56;47;28;75;64;55;48;44
ENSG00000053747;105;100;42;38;27;64;176;39;68;44
ENSG00000141404;12;14;10;7;3;11;14;16;12;7
ENSG00000214917;0;0;0;0;0;0;0;0;0;0
ENSG00000265008;0;1;0;0;0;1;0;1;0;0
ENSG00000134758;162;128;112;79;135;226;141;158;184;154
ENSG00000263393;0;0;0;0;0;0;1;0;0;0
ENSG00000199373;0;0;0;0;0;0;0;0;0;0
ENSG00000141434;0;0;0;0;0;0;2;0;2;0
ENSG00000265279;0;0;0;0;0;0;0;0;0;0
ENSG00000263904;0;0;0;0;0;0;0;0;0;0
ENSG00000222395;0;0;0;0;0;0;0;0;0;0
ENSG00000264982;0;0;0;0;0;0;0;0;0;0
ENSG00000279829;0;0;0;0;0;0;0;0;0;0
ENSG00000285993;0;0;0;0;0;0;0;0;0;0
ENSG00000167210;0;0;0;0;0;0;0;0;1;0
ENSG00000240983;0;0;0;0;0;0;0;0;0;0
ENSG00000176225;172;176;100;115;149;263;332;188;227;142
ENSG00000197641;0;0;0;0;0;0;0;0;0;0
ENSG00000206073;0;0;0;0;0;0;7;0;0;0
ENSG00000206072;0;0;0;0;0;0;1;0;0;0
ENSG00000057149;0;0;0;0;0;1;0;0;0;0
ENSG00000267642;0;0;0;0;0;0;0;0;0;0
ENSG00000267428;0;0;0;0;0;0;0;0;0;0
ENSG00000288484;0;0;0;0;0;0;0;0;0;0
ENSG00000178690;0;0;0;0;0;0;0;0;0;0
ENSG00000267585;0;0;0;0;0;0;0;0;0;0
ENSG00000268873;0;0;0;0;0;0;1;1;0;0
ENSG00000278464;1;0;0;0;0;0;0;0;0;0
ENSG00000101746;0;0;0;0;0;0;1;0;0;0
ENSG00000082397;64;80;42;81;89;130;2;178;39;29
ENSG00000187773;0;0;0;0;0;0;0;0;0;0
ENSG00000075336;311;341;233;211;250;552;337;426;370;314
ENSG00000260569;0;0;0;0;0;0;0;0;0;0
ENSG00000243856;0;0;0;0;0;0;0;0;0;0
ENSG00000286529;1;3;2;2;0;7;1;0;2;0
ENSG00000206043;0;0;0;0;0;1;0;0;0;0
ENSG00000235297;0;2;0;0;2;1;0;2;0;1
ENSG00000166347;564;477;503;442;357;693;247;453;615;514
ENSG00000134769;418;386;149;183;151;355;169;553;356;169
ENSG00000166634;0;0;0;0;0;0;0;0;0;0
ENSG00000260578;11;9;7;17;5;18;17;7;9;12
ENSG00000171451;241;218;272;295;181;484;316;228;211;206
ENSG00000263424;0;0;0;0;0;0;0;0;0;0
ENSG00000267480;9;7;8;5;9;21;3;0;4;2
ENSG00000266995;1;1;0;0;2;7;1;0;1;1
ENSG00000267292;0;0;0;0;0;0;0;0;0;0
ENSG00000251937;0;0;0;0;0;0;0;0;0;0
ENSG00000141391;49;37;44;44;23;63;30;55;62;45
ENSG00000267108;0;0;0;0;0;1;1;0;0;0
ENSG00000267199;3;1;0;0;2;1;13;1;0;4
ENSG00000267515;0;0;0;0;0;0;0;0;0;0
ENSG00000267287;0;1;3;4;0;1;1;0;0;2
ENSG00000267409;0;1;0;5;5;5;0;2;1;0
ENSG00000178412;0;1;0;1;0;0;0;0;2;0
ENSG00000266901;0;0;0;0;0;0;0;0;0;0
ENSG00000266924;0;0;1;0;1;0;0;0;0;0
ENSG00000278075;0;1;0;0;0;1;1;0;0;0
ENSG00000122490;401;377;311;342;359;785;338;292;387;330
ENSG00000287879;0;0;0;0;0;1;0;0;0;0
ENSG00000134755;237;172;138;166;70;238;39;89;149;62
ENSG00000229442;0;0;0;0;0;0;0;0;0;0
ENSG00000225212;0;0;0;0;0;0;0;0;0;0
ENSG00000206418;717;788;513;517;517;1324;609;680;709;661
ENSG00000266708;1;0;1;1;0;1;4;3;0;1
ENSG00000066926;384;363;424;411;306;663;440;545;690;649
ENSG00000266729;0;0;0;0;0;0;0;0;0;0
ENSG00000134508;137;108;77;55;69;154;106;73;52;56
ENSG00000118276;241;228;227;216;153;443;308;258;206;206
ENSG00000206181;0;0;0;0;0;2;0;1;0;0
ENSG00000265681;180;199;164;121;189;399;177;223;283;199
ENSG00000101665;1297;1389;990;1116;964;2340;1347;1335;1168;1105
ENSG00000141429;2446;2446;1575;1475;1628;3637;3480;2933;2450;2227
ENSG00000215421;200;160;174;155;119;329;210;172;177;189
ENSG00000267780;1;0;0;0;0;0;0;0;0;0
ENSG00000226742;160;185;97;84;100;212;66;116;143;60
ENSG00000141759;816;762;710;587;693;1532;667;758;825;656
ENSG00000267127;3;4;6;1;3;0;4;3;8;2
ENSG00000101546;150;141;129;137;103;257;112;147;155;138
ENSG00000261126;1;3;1;2;2;4;7;5;0;1
ENSG00000266909;0;0;0;0;0;0;0;0;0;0
ENSG00000101544;378;421;319;351;312;641;389;401;387;368
ENSG00000178184;43;88;59;89;149;332;121;20;8;46
ENSG00000278000;0;0;1;0;2;2;5;1;4;4
ENSG00000267251;0;1;1;2;0;1;1;1;0;1
ENSG00000178342;3;3;2;1;0;2;0;0;0;1
ENSG00000262352;0;0;0;0;0;0;0;0;0;0
ENSG00000263305;0;0;0;0;0;0;0;0;0;0
ENSG00000262181;0;0;0;0;0;0;0;0;0;0
ENSG00000262081;0;0;0;0;0;0;0;0;0;0
ENSG00000274446;0;0;0;0;0;0;0;0;0;0
ENSG00000277521;0;0;0;0;0;0;0;0;0;0
ENSG00000101557;920;977;956;1009;1008;2452;1560;1122;997;1063
ENSG00000266575;0;0;0;0;0;0;0;0;0;0
ENSG00000264179;0;0;0;0;0;0;0;0;0;0
ENSG00000265671;0;0;0;0;0;0;0;0;0;0
ENSG00000141433;0;0;0;0;0;0;0;0;0;0
ENSG00000259837;0;0;0;0;0;0;0;0;0;0
ENSG00000200752;0;0;0;0;0;0;0;0;0;0
ENSG00000141642;59;58;57;58;68;129;79;79;92;86
ENSG00000267699;0;0;0;0;0;3;1;1;0;0
ENSG00000286975;0;1;0;1;0;3;1;4;0;0
ENSG00000101574;210;193;210;188;184;419;122;222;265;229
ENSG00000238575;1;0;0;0;1;0;0;0;0;0
ENSG00000266783;1;5;3;3;4;5;1;9;7;3
ENSG00000264150;0;0;0;0;0;0;0;0;0;0
ENSG00000080986;49;40;35;42;25;35;17;35;24;25
ENSG00000235422;0;0;0;0;0;0;0;0;0;0
ENSG00000202224;0;0;0;0;0;0;0;0;0;0
ENSG00000200875;0;0;0;0;0;0;0;0;0;0
ENSG00000101596;888;814;701;616;575;1512;935;1037;863;993
ENSG00000166377;319;306;292;242;259;530;336;337;255;231
ENSG00000078142;921;1016;764;702;741;1801;1097;1204;1076;880
ENSG00000079134;240;217;197;185;164;379;275;261;326;272
ENSG00000141447;584;540;532;425;282;618;632;578;391;379
ENSG00000101605;29;16;34;30;30;98;47;20;22;23
ENSG00000256463;0;0;0;0;0;0;0;0;0;0
ENSG00000091157;308;317;209;241;193;496;337;319;315;299
ENSG00000101680;1201;1159;842;951;739;1972;672;1975;1058;680
ENSG00000264265;0;0;0;0;0;0;0;0;0;0
ENSG00000177143;0;0;0;0;0;0;0;1;0;0
ENSG00000222174;0;0;0;0;0;0;0;0;0;0
ENSG00000288533;0;0;0;0;1;0;0;0;0;0
ENSG00000266456;0;0;0;0;0;0;1;0;0;0
ENSG00000263727;0;0;0;0;0;0;0;0;0;0
ENSG00000176890;88;103;25;41;115;240;115;76;53;45
ENSG00000132199;318;239;290;211;247;524;258;195;192;135
ENSG00000265490;0;1;0;0;0;0;0;0;0;0
ENSG00000266171;0;0;0;2;1;0;7;0;0;0
ENSG00000264339;0;0;0;0;0;0;0;0;0;0
ENSG00000264635;0;0;0;0;2;1;5;0;0;0
ENSG00000206687;0;0;0;0;0;0;0;0;0;0
ENSG00000206422;0;0;0;0;0;0;0;0;0;0
ENSG00000134775;170;182;147;181;160;392;774;282;86;248
ENSG00000141385;598;560;493;466;408;926;654;608;621;548
ENSG00000279637;0;0;0;0;0;0;0;0;0;0
ENSG00000286186;1;0;3;0;7;3;4;1;2;2
ENSG00000275186;0;1;0;0;0;0;0;1;0;0
ENSG00000279981;0;0;0;0;0;0;0;0;0;0
ENSG00000279397;0;0;0;0;0;0;0;0;0;0
ENSG00000286296;0;0;0;0;0;0;0;0;0;0
ENSG00000060069;264;292;273;314;273;636;415;173;143;265
ENSG00000152217;97;48;118;71;32;79;88;32;44;93
ENSG00000049759;71;69;59;52;59;140;323;127;69;75
ENSG00000266605;0;0;0;0;0;0;0;0;0;0
ENSG00000266242;0;0;0;0;0;0;0;0;0;0
ENSG00000183206;0;0;0;0;0;0;0;0;0;0
ENSG00000200132;0;0;0;0;0;0;0;0;0;0
ENSG00000265340;0;0;0;0;0;0;0;0;0;0
ENSG00000266693;0;0;0;0;0;0;0;0;0;0
ENSG00000264570;0;0;0;0;0;0;0;0;0;0
ENSG00000273732;0;0;0;0;0;0;0;0;0;0
ENSG00000276318;0;0;0;0;0;0;0;0;0;0
ENSG00000200645;0;0;0;0;0;0;0;0;0;0
ENSG00000265737;0;0;0;0;0;0;0;0;0;0
ENSG00000265499;0;0;0;0;0;0;0;0;0;0
ENSG00000265786;0;0;0;0;0;0;0;0;0;0
ENSG00000264061;0;0;0;0;0;0;0;0;0;0
ENSG00000263618;0;0;0;0;0;0;0;0;0;0
ENSG00000266554;0;0;0;0;0;0;0;0;0;0
ENSG00000264301;0;0;0;0;0;0;1;0;0;0
ENSG00000263821;0;0;0;0;0;0;0;0;0;0
ENSG00000279042;0;0;0;0;0;0;0;0;0;0
ENSG00000266522;0;0;0;0;0;0;0;0;0;0
ENSG00000278923;0;0;0;0;0;0;0;0;0;0
ENSG00000263635;0;0;0;0;0;0;0;0;0;0
ENSG00000286815;0;0;0;0;0;0;0;0;0;0
ENSG00000180777;0;0;0;0;0;0;1;0;0;0
ENSG00000242651;0;0;0;0;0;0;0;0;0;0
ENSG00000285653;0;0;0;0;1;0;0;0;0;3
ENSG00000252680;0;0;0;0;0;0;0;2;0;0
ENSG00000265564;0;0;0;0;0;0;0;0;0;0
ENSG00000168454;1;2;5;0;0;1;2;1;1;2
ENSG00000272799;0;0;0;0;1;0;2;0;1;0
ENSG00000101558;2291;2358;1988;1885;1754;3964;2019;2688;2891;2482
ENSG00000223138;0;0;0;0;0;0;0;0;0;0
ENSG00000154864;1898;2072;296;363;194;647;468;644;249;84
ENSG00000228835;0;0;0;0;0;0;0;0;0;0
ENSG00000243355;0;0;0;0;0;0;0;0;0;0
ENSG00000263765;0;0;0;0;0;0;0;0;0;0
ENSG00000263450;0;0;0;0;0;0;0;0;0;0
ENSG00000166960;0;2;0;1;0;0;0;0;0;0
ENSG00000167216;47;35;28;21;36;93;19;58;37;28
ENSG00000176136;0;0;0;0;0;0;0;0;0;0
ENSG00000264296;0;0;0;0;0;0;0;0;0;0
ENSG00000134046;831;856;689;583;586;1468;626;850;814;709
ENSG00000207233;0;0;0;0;0;0;0;0;0;0
ENSG00000277324;1;0;0;0;0;2;0;0;1;2
ENSG00000101751;342;326;295;213;237;537;314;362;352;363
ENSG00000166845;43;40;22;24;8;40;50;54;29;22
ENSG00000174448;1;0;0;0;1;0;0;1;0;0
ENSG00000134278;497;474;435;420;348;962;440;527;546;417
ENSG00000289624;5;2;1;2;1;8;2;0;1;3
ENSG00000227279;11;6;3;1;0;13;7;5;1;5
ENSG00000265554;0;0;0;0;0;0;0;1;1;0
ENSG00000289064;1;0;0;0;0;0;0;0;0;0
ENSG00000288939;0;0;0;0;0;0;0;0;0;2
ENSG00000289550;1;2;0;1;2;2;1;2;0;0
ENSG00000286642;0;0;0;0;0;0;0;0;0;0
ENSG00000288828;10;8;2;0;3;3;0;6;1;0
ENSG00000267279;4;6;3;4;6;10;25;17;21;3
ENSG00000289168;0;0;0;0;0;0;0;0;0;0
ENSG00000265778;17;15;28;9;17;31;18;17;12;18
ENSG00000288917;0;0;1;1;1;1;1;2;0;1
ENSG00000266053;22;31;14;8;14;25;21;12;24;15
ENSG00000288800;0;0;0;0;0;0;0;0;0;0
ENSG00000200750;0;0;0;0;0;0;0;0;0;0
ENSG00000242971;0;0;0;0;0;0;0;0;0;0
ENSG00000199977;1;0;0;0;0;0;0;0;0;0
ENSG00000283927;0;0;0;0;0;0;0;0;0;0
ENSG00000284453;0;0;0;0;0;0;0;0;0;0
ENSG00000243303;0;0;0;0;0;0;0;0;0;0
ENSG00000264149;0;0;0;0;0;0;0;0;0;0
ENSG00000252325;0;0;0;0;0;0;0;0;0;0
ENSG00000264289;0;0;0;0;0;0;0;0;0;0
ENSG00000222520;0;0;0;0;0;0;0;0;0;0
ENSG00000101752;989;925;820;821;812;1897;1084;957;1136;1036
ENSG00000288839;2;3;0;2;1;5;6;5;0;9
ENSG00000263935;0;0;0;0;0;0;0;0;0;0
ENSG00000265962;5;1;2;2;5;4;4;1;1;2
ENSG00000168502;176;176;242;278;168;434;820;84;57;213
ENSG00000252319;0;0;0;0;0;0;0;0;0;0
ENSG00000272788;0;0;1;0;0;1;1;0;1;1
ENSG00000287719;0;0;0;0;0;0;0;0;0;0
ENSG00000286765;0;0;0;0;0;0;0;0;0;0
ENSG00000242058;0;0;0;0;0;0;0;0;0;0
ENSG00000263847;0;0;0;5;1;2;3;0;0;0
ENSG00000264449;0;0;0;0;0;0;0;0;0;1
ENSG00000266846;1;0;0;0;0;0;0;0;0;0
ENSG00000265487;0;0;0;0;0;0;0;0;0;0
ENSG00000200637;0;0;0;0;0;0;0;0;0;0
ENSG00000272380;0;0;0;0;0;0;0;0;0;0
ENSG00000206432;1;4;0;2;0;5;3;6;5;19
ENSG00000134443;1;1;0;0;3;0;0;0;2;0
ENSG00000134438;0;0;0;0;0;1;0;0;0;1
ENSG00000166569;0;0;0;0;0;0;0;0;0;0
ENSG00000074695;5011;5179;4324;4553;4504;11209;7322;7653;6711;6242
ENSG00000267677;2;1;0;1;0;1;0;0;1;3
ENSG00000267000;0;0;0;0;0;0;0;0;0;0
ENSG00000267061;0;0;0;0;0;0;0;0;0;0
ENSG00000267269;0;0;0;0;0;0;0;0;0;0
ENSG00000267774;0;0;0;0;0;0;0;0;0;0
ENSG00000273664;0;0;0;0;0;0;0;0;0;0
ENSG00000224161;0;0;0;0;0;0;0;0;0;0
ENSG00000267486;0;0;0;0;0;0;0;0;0;0
ENSG00000183287;0;1;3;2;6;7;36;7;10;6
ENSG00000287943;0;0;0;0;0;0;2;1;0;0
ENSG00000267193;1;0;0;0;0;0;7;1;0;0
ENSG00000266968;1;0;1;1;1;0;1;0;1;0
ENSG00000288545;0;0;0;2;0;1;1;2;0;0
ENSG00000141469;1;2;0;0;1;9;376;0;2;1
ENSG00000267558;0;0;0;0;0;0;0;0;0;0
ENSG00000197046;7;6;3;3;14;46;30;3;8;3
ENSG00000152229;110;114;40;44;100;231;282;130;80;87
ENSG00000222179;0;0;0;0;0;0;0;0;0;0
ENSG00000267293;1;1;0;1;0;1;1;0;0;0
ENSG00000252034;0;0;0;0;0;0;1;0;0;0
ENSG00000152234;5102;4992;4155;4532;4920;9637;4311;4623;6494;5189
ENSG00000152240;192;218;154;136;181;422;191;212;223;220
ENSG00000251939;0;0;0;0;0;0;0;0;0;0
ENSG00000152223;1055;1027;668;730;619;1633;1497;1203;943;788
ENSG00000141449;136;114;79;79;48;139;1;53;115;13
ENSG00000141431;7;6;0;5;4;17;3;10;2;8
ENSG00000289061;0;0;0;0;0;0;0;0;0;0
ENSG00000101577;1140;961;877;868;744;1690;910;941;852;954
ENSG00000267396;0;0;0;0;0;0;0;0;0;0
ENSG00000172175;779;741;524;411;431;1043;514;836;535;519
ENSG00000288616;0;0;0;0;0;0;0;0;0;0
ENSG00000288607;0;0;0;0;0;0;0;0;0;0
ENSG00000288631;0;0;0;0;0;0;0;0;0;0
ENSG00000166396;38;76;12;19;34;40;1679;298;61;60
ENSG00000197632;30;42;0;8;7;9;628;1808;37;18
ENSG00000221887;0;0;0;0;2;1;0;4;5;1
ENSG00000283667;1;1;3;1;1;1;2;2;3;2
ENSG00000166401;627;623;387;408;359;837;774;862;590;444
ENSG00000237314;0;0;0;0;0;0;0;0;0;0
ENSG00000179676;1;0;0;0;0;3;0;1;5;1
ENSG00000267444;0;0;0;0;0;0;0;0;0;0
ENSG00000267674;0;0;0;0;0;0;0;0;0;0
ENSG00000167315;1082;1224;607;630;790;1655;729;1099;814;845
ENSG00000266997;0;0;0;0;0;0;0;0;0;0
ENSG00000251992;0;0;0;0;0;0;0;0;0;0
ENSG00000252139;0;0;0;0;0;0;0;0;0;0
ENSG00000201668;0;0;0;0;0;0;0;0;0;0
ENSG00000200527;0;0;0;0;0;0;0;0;0;0
ENSG00000267196;0;0;0;0;0;0;0;0;0;0
ENSG00000267511;0;0;0;0;0;0;0;0;0;0
ENSG00000267591;0;0;0;0;0;0;0;0;0;0
ENSG00000283343;0;0;0;0;0;0;0;0;0;0
ENSG00000240663;0;0;0;0;0;0;0;0;0;0
ENSG00000172361;5;7;8;7;10;21;4;8;8;4
ENSG00000277310;0;0;1;0;2;0;0;0;1;0
ENSG00000154832;361;416;294;307;251;670;425;343;280;336
ENSG00000167306;1;1;0;0;1;0;3;1;0;1
ENSG00000101624;95;125;81;62;102;208;78;109;103;111
ENSG00000267249;6;6;8;7;8;19;9;6;5;3
ENSG00000266961;0;0;0;0;0;0;0;0;0;0
ENSG00000260302;2;0;0;1;0;1;0;0;0;0
ENSG00000201466;0;0;0;0;0;0;0;0;0;0
ENSG00000128789;651;634;550;443;496;1052;461;590;800;595
ENSG00000267570;1;1;1;1;0;0;0;1;0;0
ENSG00000267336;3;2;1;4;0;2;0;0;0;0
ENSG00000085415;455;454;365;421;375;873;503;557;596;459
ENSG00000266969;3;2;2;2;4;2;1;3;3;6
ENSG00000101639;214;196;175;143;169;383;308;269;229;238
ENSG00000267656;0;0;0;0;0;0;0;0;0;0
ENSG00000267032;0;0;0;0;0;0;0;0;0;0
ENSG00000168675;1867;1538;1001;824;687;1905;648;1253;749;796
ENSG00000185231;0;0;0;0;0;0;0;0;0;0
ENSG00000243779;0;0;0;0;0;0;0;0;0;0
ENSG00000279352;0;0;0;0;0;0;0;0;0;0
ENSG00000270469;0;1;0;0;0;0;0;0;0;0
ENSG00000175322;27;25;13;12;13;32;38;25;22;30
