Geneid;B1;S1;B2;S2;B3;S3;B4;S4;B6;S6;B7;S7
ENSG00000276980;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000125730;93;11;109;58;60;162;65;80;119;812;326;193
ENSG00000224910;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000267626;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000249115;108;103;78;81;78;112;95;171;64;34;123;106
ENSG00000126254;895;754;700;765;841;1247;906;1487;766;729;1384;969
ENSG00000105672;12;4;4;6;6;9;9;15;8;7;9;6
ENSG00000126267;733;674;573;622;741;1192;774;1358;688;688;965;725
ENSG00000105668;0;0;0;0;0;0;0;1;2;0;0;0
ENSG00000226510;0;0;0;0;0;0;0;1;0;0;2;1
ENSG00000102575;3;0;3;1;1;0;0;2;0;0;0;2
ENSG00000278617;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000129455;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000175221;543;497;620;578;600;817;549;937;513;587;835;760
ENSG00000207507;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000172232;0;0;0;0;0;2;0;1;0;0;0;0
ENSG00000196415;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000268500;0;0;0;0;0;1;0;0;0;0;0;0
ENSG00000174562;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000167595;253;203;174;168;144;180;134;262;169;110;217;163
ENSG00000267631;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000225950;3;5;1;1;1;1;0;2;0;1;0;1
ENSG00000105251;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000167664;0;0;0;3;0;0;0;1;0;0;0;0
ENSG00000105255;169;87;144;139;204;290;190;324;99;93;238;182
ENSG00000178297;13;6;9;13;10;3;9;9;7;10;11;12
ENSG00000129951;1;17;3;1;1;1;0;9;4;9;5;8
ENSG00000198858;459;473;501;538;457;643;466;725;562;502;684;509
ENSG00000116014;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000267159;1;0;3;0;0;2;0;1;0;0;0;0
ENSG00000197561;0;0;1;0;0;0;0;0;0;0;0;2
ENSG00000259242;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000089639;145;193;133;119;152;207;175;281;158;118;187;198
ENSG00000105726;726;653;617;737;518;800;609;994;686;792;914;690
ENSG00000181896;70;53;50;60;56;80;82;107;46;50;50;65
ENSG00000271283;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000270402;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000105708;38;46;36;31;33;57;34;49;29;28;23;36
ENSG00000064547;13;35;29;11;7;14;9;23;6;12;17;15
ENSG00000125744;87;107;105;111;56;131;103;155;100;143;187;116
ENSG00000213889;4;9;10;0;6;10;3;4;4;4;2;3
ENSG00000125741;391;307;307;307;274;339;361;500;402;263;408;335
ENSG00000177464;1;0;0;0;0;0;3;1;1;0;4;20
ENSG00000284544;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000018869;10;17;9;15;16;13;16;28;16;7;17;8
ENSG00000196605;24;31;47;43;19;44;38;55;23;25;21;20
ENSG00000197766;11;8;21;11;15;14;7;7;13;7;10;16
ENSG00000105639;78;72;86;91;32;24;47;74;55;73;94;77
ENSG00000105640;6090;4741;6463;7041;6583;10419;6086;10436;5206;6013;6948;6878
ENSG00000207166;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000279617;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000105641;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000142405;0;1;0;0;0;0;0;0;0;0;0;0
ENSG00000289102;7;9;14;7;3;7;9;11;10;8;11;11
ENSG00000288953;15;18;9;10;7;18;15;19;14;10;19;10
ENSG00000269825;71;69;36;47;40;46;43;80;43;29;43;64
ENSG00000197857;46;85;51;53;52;121;70;114;66;45;41;55
ENSG00000189430;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000275012;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000022556;0;13;9;6;0;3;3;0;16;6;9;3
ENSG00000243494;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000267265;3;10;0;4;5;4;2;4;10;0;3;6
ENSG00000088053;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000267149;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000160439;72;118;53;67;41;53;40;99;76;61;60;75
ENSG00000189013;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000268238;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000124440;1;0;3;1;2;2;2;3;2;8;6;7
ENSG00000199796;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000269124;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000011485;746;490;433;526;529;687;621;1057;579;399;816;683
ENSG00000268810;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000169515;254;254;351;308;381;549;277;485;123;382;375;367
ENSG00000189348;0;0;0;0;0;0;0;3;0;0;0;0
ENSG00000180532;0;0;0;0;0;0;0;0;1;0;0;0
ENSG00000268536;0;0;0;0;1;0;0;0;0;0;0;3
ENSG00000141965;48;50;28;49;38;48;41;61;44;46;65;40
ENSG00000269604;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000127666;221;176;121;163;176;214;211;324;234;204;292;240
ENSG00000267484;0;0;0;0;0;0;0;1;0;0;0;0
ENSG00000105355;2272;1646;1948;2156;2066;2885;2194;3472;1820;1801;2819;1983
ENSG00000205784;0;0;2;0;0;1;0;1;0;0;0;1
ENSG00000276043;1518;860;425;661;690;767;951;1645;498;334;1509;1114
ENSG00000267059;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000127540;172;142;130;154;161;232;174;306;152;153;207;163
ENSG00000263409;0;0;0;0;1;0;0;0;0;0;0;0
ENSG00000252933;2;0;0;0;0;0;0;3;0;0;2;0
ENSG00000171124;0;7;0;0;0;0;0;0;0;0;0;0
ENSG00000289539;0;2;0;0;0;0;0;1;0;0;0;0
ENSG00000240626;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000277013;0;0;0;0;0;0;0;0;2;0;0;0
ENSG00000166359;10;0;11;10;8;7;4;5;6;1;6;7
ENSG00000289378;6;7;9;4;6;10;0;9;3;8;2;4
ENSG00000130881;306;427;248;258;252;389;369;612;250;404;489;382
ENSG00000267054;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000273420;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000130876;0;0;0;0;0;0;0;0;0;0;1;0
ENSG00000267714;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000270212;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000267580;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000267727;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000267296;6;2;3;3;12;4;1;4;0;8;2;1
ENSG00000267130;0;1;0;0;0;0;2;0;0;0;0;0
ENSG00000243864;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000266899;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000153879;453;384;482;600;367;634;319;523;503;505;326;449
ENSG00000266985;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000232429;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000104904;4641;4120;3974;4720;3792;6612;4709;7980;4264;4680;4495;4554
ENSG00000273734;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000188305;0;0;4;2;1;7;2;1;0;0;2;3
ENSG00000288156;0;0;0;0;0;0;0;0;0;0;0;2
ENSG00000220008;1;1;1;0;0;0;0;0;0;0;0;0
ENSG00000250799;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000229833;38;49;36;41;36;63;49;103;41;42;43;53
ENSG00000076944;11;16;6;7;9;11;9;6;4;1;6;2
ENSG00000124299;585;405;598;670;608;900;543;1062;585;611;982;656
ENSG00000177558;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000262497;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000271366;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000268947;0;0;0;1;0;0;0;0;0;0;0;0
ENSG00000288942;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000105698;687;635;607;584;600;829;628;1003;633;672;947;645
ENSG00000105697;0;0;0;0;1;0;0;0;0;0;0;0
ENSG00000105695;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000105699;45;245;15;24;24;34;32;39;14;4;24;21
ENSG00000268034;3;1;5;2;6;8;6;5;1;1;5;8
ENSG00000269800;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000268355;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000268027;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000007129;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000280014;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000269266;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000105352;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000268997;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000269354;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000268582;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000007306;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000105388;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000267881;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000086548;0;1;0;0;0;0;0;0;0;0;0;0
ENSG00000268833;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000170956;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000269119;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000278239;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000273111;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000142025;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000105372;6387;5301;6537;7377;7391;12048;6611;11806;6063;7755;9165;8219
ENSG00000276926;0;1;0;0;1;0;0;0;0;0;0;0
ENSG00000268041;1;3;1;2;3;4;7;1;3;2;0;1
ENSG00000105404;85;92;105;118;129;190;120;193;131;136;174;118
ENSG00000285505;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000105409;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000105369;2;2;2;0;3;0;4;0;0;0;2;4
ENSG00000289748;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000126453;163;112;54;104;104;161;140;248;104;81;176;153
ENSG00000259108;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000105612;329;294;353;434;344;559;290;464;469;519;455;311
ENSG00000267277;2;0;0;1;1;1;0;6;3;1;1;1
ENSG00000202357;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000274713;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000244080;1;0;0;0;0;0;0;0;0;0;0;0
ENSG00000130165;425;349;434;450;486;679;580;829;400;346;557;430
ENSG00000105392;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000178928;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000130475;31;13;30;27;42;59;20;30;9;7;38;31
ENSG00000072062;1293;933;850;975;1077;1502;1078;1810;1024;904;1138;1168
ENSG00000289762;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000276030;2;0;0;0;0;0;0;0;0;0;0;0
ENSG00000171051;0;1;0;3;0;4;4;8;0;3;7;1
ENSG00000105397;613;421;451;478;430;593;571;785;492;380;735;620
ENSG00000251369;61;59;35;40;50;62;59;67;35;38;52;45
ENSG00000259009;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000105398;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000188493;80;50;117;100;103;144;54;64;120;85;85;122
ENSG00000077312;508;361;271;322;410;552;471;692;307;231;462;535
ENSG00000261857;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000086544;230;221;176;191;200;269;179;306;187;222;254;172
ENSG00000167807;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000268400;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000105613;0;0;1;0;0;4;0;3;3;0;4;4
ENSG00000105499;66;60;11;7;44;51;23;18;47;17;171;109
ENSG00000269420;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000269534;2;0;0;0;0;2;0;0;0;0;0;0
ENSG00000269321;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000185453;153;116;149;140;92;137;160;186;154;129;231;186
ENSG00000105483;182;108;157;138;115;177;175;242;93;103;108;139
ENSG00000280353;0;1;0;1;3;0;0;0;1;0;0;0
ENSG00000268583;0;0;0;3;0;2;2;5;0;0;0;5
ENSG00000268001;20;9;9;11;7;20;4;17;26;12;20;15
ENSG00000268186;0;0;0;0;0;0;0;0;0;1;0;0
ENSG00000178150;8;6;5;7;2;7;10;4;1;0;5;4
ENSG00000142227;979;665;756;905;801;1294;1160;1715;889;607;859;996
ENSG00000105486;223;199;112;133;147;230;235;413;130;99;328;284
ENSG00000172081;522;374;403;396;344;512;500;779;491;417;712;680
ENSG00000099840;4;5;9;6;2;14;8;3;2;4;8;1
ENSG00000239988;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000131944;37;18;18;32;19;46;48;50;22;18;31;27
ENSG00000127530;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000115257;6;3;11;10;11;9;11;9;3;7;7;4
ENSG00000142396;21;15;15;19;17;12;24;30;10;22;7;14
ENSG00000105650;0;0;1;0;0;3;1;6;0;0;0;1
ENSG00000204532;1;0;0;0;0;1;0;2;0;0;0;0
ENSG00000234465;9;2;2;5;1;2;4;3;0;0;2;2
ENSG00000186838;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000179873;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000228567;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000284638;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000160007;2434;1575;1523;1715;1360;1559;1635;2504;2093;1677;2294;1807
ENSG00000130751;29;50;6;29;18;26;40;64;57;22;19;6
ENSG00000130748;157;163;105;121;149;169;145;209;158;129;247;209
ENSG00000130749;675;498;464;474;424;522;447;758;465;398;668;530
ENSG00000142230;2068;1533;1216;1628;1384;1944;1779;2672;1520;1242;2204;2091
ENSG00000105327;138;114;130;175;140;197;126;221;132;172;219;174
ENSG00000265134;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000284411;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000286669;0;0;0;1;1;1;1;2;1;1;1;0
ENSG00000105321;347;348;388;386;330;388;309;492;354;346;511;268
ENSG00000257704;107;102;156;146;132;213;106;174;87;132;153;157
ENSG00000267858;10;15;15;21;7;20;15;34;11;7;14;2
ENSG00000226696;19;6;14;10;7;13;11;17;4;0;9;7
ENSG00000267530;10;5;5;10;3;13;15;18;7;8;8;9
ENSG00000160877;2063;1541;1248;1539;1372;1733;1646;2655;1723;1240;2411;1957
ENSG00000099341;1930;1617;1437;1896;1782;2963;2087;3377;2195;1533;2189;1968
ENSG00000065000;3041;2651;2496;2625;2234;2955;2343;3565;3014;2436;3252;2574
ENSG00000130812;0;1;2;0;0;1;8;6;3;1;1;0
ENSG00000104856;99;104;42;25;78;119;129;192;167;136;228;244
ENSG00000104859;251;251;253;246;164;267;227;384;161;131;300;226
ENSG00000207003;1;1;1;2;0;0;1;1;0;0;0;0
ENSG00000170684;12;11;8;3;19;17;11;20;8;1;18;3
ENSG00000267348;2;11;4;2;10;5;2;10;3;1;3;0
ENSG00000142252;3;7;9;8;19;36;13;31;11;12;18;14
ENSG00000267346;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000104946;274;211;314;195;244;428;245;372;317;329;369;343
ENSG00000213024;623;509;343;364;404;492;531;889;498;328;732;548
ENSG00000161652;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000276002;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000063244;2550;1849;1759;1968;2081;2829;2324;3581;2003;1581;3181;2606
ENSG00000130758;140;200;160;167;142;140;154;284;242;197;262;154
ENSG00000174521;2;3;1;1;0;2;1;0;0;8;4;0
ENSG00000105219;4;5;0;7;1;1;0;1;0;5;4;2
ENSG00000105221;1218;966;1021;1069;1111;1538;1084;1739;950;1047;1684;1169
ENSG00000205041;6;5;3;1;1;3;2;4;9;0;2;2
ENSG00000207631;1;6;0;0;0;0;1;0;0;0;0;0
ENSG00000206674;0;0;0;2;0;0;0;0;0;0;0;0
ENSG00000160392;147;144;108;129;132;166;155;240;153;79;180;144
ENSG00000207281;0;0;0;0;0;0;0;0;0;0;1;0
ENSG00000206925;0;0;0;2;0;0;0;0;0;0;0;0
ENSG00000279759;4;7;6;6;1;10;4;7;3;2;13;3
ENSG00000090013;224;165;226;276;261;473;271;481;234;221;366;270
ENSG00000088038;499;353;371;426;378;460;382;581;315;287;570;381
ENSG00000205790;0;3;0;0;0;0;2;2;3;2;0;0
ENSG00000287884;0;4;0;0;0;0;0;0;0;0;1;0
ENSG00000207630;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000289845;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253392;1;3;1;0;0;1;1;2;1;1;0;2
ENSG00000267147;0;0;0;0;0;0;0;1;2;4;0;1
ENSG00000268081;0;0;0;1;0;0;0;0;0;0;0;0
ENSG00000269072;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000267383;11;11;7;9;5;4;13;22;14;4;12;2
ENSG00000267339;0;0;0;0;0;0;0;1;1;0;0;0
ENSG00000289915;0;0;1;0;0;1;0;0;0;0;0;0
ENSG00000289428;1;0;1;1;0;3;0;3;0;0;1;3
ENSG00000289246;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000272473;3;0;1;1;2;0;4;3;2;0;1;0
ENSG00000269696;4;3;0;3;10;0;5;4;2;6;5;3
ENSG00000286125;1;0;0;0;0;0;0;2;0;0;0;0
ENSG00000289297;0;0;0;1;0;0;0;0;0;0;0;0
ENSG00000267575;64;63;48;40;36;64;57;104;63;42;28;27
ENSG00000268119;3;2;0;1;1;0;1;0;4;0;0;4
ENSG00000289985;1;1;2;7;2;2;1;0;1;0;1;3
ENSG00000289543;0;0;0;0;0;2;0;0;0;0;0;0
ENSG00000268038;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000267475;10;6;0;5;0;0;2;3;7;3;3;1
ENSG00000213904;5;1;0;0;6;2;3;9;1;6;0;4
ENSG00000290008;1;0;0;1;0;1;2;0;0;3;1;0
ENSG00000277383;3;0;1;3;1;2;1;3;2;1;1;2
ENSG00000267751;1;2;4;0;3;1;3;3;1;4;2;0
ENSG00000288837;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000290058;1;0;1;0;0;4;2;0;2;1;0;1
ENSG00000266983;2;1;0;0;2;3;5;3;0;0;1;1
ENSG00000283103;37;15;16;15;10;19;12;39;20;21;19;20
ENSG00000268516;28;21;13;12;26;27;16;20;11;17;19;14
ENSG00000290068;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000290070;0;0;2;0;0;0;0;0;0;0;0;0
ENSG00000289255;3;6;0;3;2;1;5;6;1;6;4;2
ENSG00000267107;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000166770;54;65;52;35;6;9;49;62;47;74;53;70
ENSG00000176840;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000232677;93;133;53;91;87;108;55;101;78;44;66;102
ENSG00000289471;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000261824;158;124;188;173;136;285;129;194;133;180;98;179
ENSG00000279529;1;8;3;10;1;4;6;9;2;3;4;0
ENSG00000268061;4;0;6;0;4;3;1;12;2;2;1;3
ENSG00000254887;5;0;0;0;2;1;3;2;0;0;6;5
ENSG00000290088;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000267053;1;0;0;0;0;0;0;0;0;0;0;0
ENSG00000176593;32;27;18;26;9;24;31;46;8;3;26;8
ENSG00000288830;0;0;0;0;1;0;0;0;0;0;0;1
ENSG00000130816;1772;1088;789;1072;1020;1302;1275;2105;1085;592;1782;1335
ENSG00000130158;200;195;206;196;158;249;175;272;203;202;175;163
ENSG00000267082;0;0;4;1;3;3;5;9;2;3;0;0
ENSG00000267174;0;0;0;1;2;1;0;1;0;0;2;1
ENSG00000099617;0;5;0;3;1;0;1;2;0;0;1;4
ENSG00000185761;99;106;123;125;108;149;104;151;129;77;149;86
ENSG00000142556;131;117;101;120;84;188;132;205;114;98;82;111
ENSG00000256087;75;77;57;48;36;95;56;102;62;43;49;66
ENSG00000275055;3;0;1;1;0;3;1;4;0;0;1;0
ENSG00000260160;5;13;9;10;1;9;4;11;2;6;1;2
ENSG00000197608;107;112;117;104;107;165;80;130;59;78;65;75
ENSG00000270248;2;0;0;0;0;1;2;0;0;1;0;0
ENSG00000204611;108;112;110;99;128;179;104;166;89;124;74;86
ENSG00000267827;0;0;1;0;0;0;0;0;0;0;0;0
ENSG00000268458;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000243680;2;1;2;0;1;3;2;0;2;0;0;2
ENSG00000196267;19;32;17;18;33;25;17;23;20;23;23;22
ENSG00000267927;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000274380;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000268015;1;0;0;0;0;0;0;0;0;0;0;0
ENSG00000277562;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000207265;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000196214;120;85;101;117;99;137;98;145;97;102;84;111
ENSG00000208002;0;0;0;0;0;0;0;0;1;0;0;0
ENSG00000269102;1;0;0;0;2;0;0;0;0;1;0;0
ENSG00000198464;145;159;147;133;129;177;164;248;169;114;137;143
ENSG00000269535;2;0;0;0;0;0;0;0;1;0;0;0
ENSG00000167554;7;25;9;3;15;11;17;16;24;27;16;20
ENSG00000221923;99;65;79;74;93;137;112;199;150;98;43;58
ENSG00000269834;14;14;30;28;21;11;37;58;20;37;14;11
ENSG00000277977;1;1;1;0;0;1;0;0;1;0;0;0
ENSG00000167555;82;118;101;91;61;90;56;121;119;111;64;66
ENSG00000269776;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000198633;0;0;0;0;0;2;0;0;0;0;3;0
ENSG00000288253;2;0;1;5;2;13;6;13;3;0;4;1
ENSG00000105568;2574;2155;1603;2156;2162;2866;2395;4122;2593;1814;3558;2918
ENSG00000271049;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000252230;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000268683;0;2;0;0;0;0;0;0;0;0;0;0
ENSG00000279971;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000269811;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000279329;1;0;3;1;0;0;0;0;0;0;2;0
ENSG00000089335;127;125;167;133;80;148;130;185;117;98;74;71
ENSG00000274104;2;7;1;4;1;3;0;4;0;1;10;1
ENSG00000153896;35;28;34;39;30;50;37;35;31;26;37;25
ENSG00000270281;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000267767;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000270876;0;0;0;0;1;0;0;0;0;0;0;0
ENSG00000227392;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000275540;1;1;0;0;0;1;0;2;0;0;0;0
ENSG00000286080;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000271499;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000266904;7;8;1;7;5;5;3;13;6;3;2;1
ENSG00000287533;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000267581;0;0;0;0;0;0;0;1;0;0;0;0
ENSG00000267693;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000081665;97;100;91;77;77;127;94;168;88;117;77;133
ENSG00000267481;9;13;2;3;1;7;2;9;16;8;0;13
ENSG00000270325;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000256771;57;53;34;42;34;60;35;63;42;42;36;69
ENSG00000270270;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000267565;2;2;0;2;3;4;3;2;1;2;2;1
ENSG00000273791;0;0;0;0;0;0;0;3;0;0;3;0
ENSG00000274800;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000266916;3;2;2;5;2;1;1;2;2;1;3;4
ENSG00000120784;107;87;67;80;69;130;70;120;97;69;83;76
ENSG00000161551;33;32;22;35;39;46;20;51;20;25;26;37
ENSG00000269235;0;0;0;1;1;1;1;3;1;0;1;1
ENSG00000272395;0;3;0;0;1;0;0;1;0;1;0;0
ENSG00000290031;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000269246;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000221957;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000269794;0;0;0;0;1;0;0;0;0;0;0;0
ENSG00000182318;50;27;29;24;33;33;38;56;40;31;51;48
ENSG00000277588;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000121410;2;2;0;7;1;1;5;2;6;3;4;0
ENSG00000268230;2;5;9;12;19;17;9;16;19;3;8;4
ENSG00000268895;11;6;17;15;22;39;16;46;21;17;18;19
ENSG00000279611;1;1;0;6;3;4;0;3;2;2;2;3
ENSG00000174586;11;5;2;7;9;5;7;9;10;13;10;2
ENSG00000268049;6;1;4;4;3;5;6;10;3;6;7;2
ENSG00000269054;0;0;0;1;0;1;0;0;8;7;0;0
ENSG00000252211;0;0;0;0;0;0;0;0;0;1;0;0
ENSG00000152475;7;15;8;9;12;21;12;17;13;9;20;13
ENSG00000083845;3961;2962;3972;4241;4686;8280;4040;7013;3682;3591;5321;5151
ENSG00000266640;0;0;0;2;0;1;0;1;0;0;0;0
ENSG00000269855;0;0;0;0;0;0;0;3;0;0;0;0
ENSG00000268307;0;0;0;0;0;1;0;1;0;0;2;0
ENSG00000171574;132;106;83;103;93;160;115;174;72;103;137;133
ENSG00000232098;61;62;64;74;58;101;57;83;54;62;96;70
ENSG00000268543;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000268912;5;4;3;3;4;4;2;8;6;1;4;3
ENSG00000131849;66;51;39;52;46;89;55;96;57;51;49;37
ENSG00000269473;3;3;8;0;1;6;4;5;1;3;5;4
ENSG00000249471;39;44;27;59;32;56;46;71;32;29;70;49
ENSG00000083812;87;114;79;70;71;106;85;136;81;51;115;88
ENSG00000083838;49;18;30;18;38;50;24;35;33;27;51;30
ENSG00000269106;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000083807;17;21;25;23;34;42;21;26;14;21;27;43
ENSG00000252334;2;0;0;1;0;0;0;0;0;0;0;0
ENSG00000265272;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000273901;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000119574;204;178;153;171;173;230;182;327;197;182;227;169
ENSG00000267392;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000205396;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000280412;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000167459;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000267609;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000277766;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000142002;984;748;594;678;703;980;1044;1410;940;634;1242;1032
ENSG00000283758;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000286024;2;0;0;0;1;0;0;0;1;0;4;0
ENSG00000087074;1283;1359;991;1287;1070;1445;1294;2447;1296;1437;1630;986
ENSG00000161643;0;1;0;0;0;4;0;0;0;0;2;3
ENSG00000286138;0;0;2;2;0;1;2;4;0;0;2;1
ENSG00000104976;320;322;234;270;300;347;346;529;269;182;409;292
ENSG00000099308;157;169;152;192;130;154;149;257;134;224;193;130
